id,calificacion,estudiante_id,evaluacion_id
2588343,15,9028,5017
2588344,17,9317,5015
2588345,16,9317,5016
2588346,17,9317,5017
2588347,17,9197,5015
2588348,16,9197,5016
2588349,17,9197,5017
2588350,16,9328,5015
2588351,15,9328,5016
2588352,15,9328,5017
2588353,17,9330,5015
2588354,17,9330,5016
2588355,15,9330,5017
2588356,17,9202,5015
2588357,17,9202,5016
2588358,14,9202,5017
2588359,17,8990,5015
2588360,15,8990,5016
2588361,16,8990,5017
2588362,14,9000,5015
2588363,11,9000,5016
2588364,12,9000,5017
2588365,17,9133,5015
2588366,17,9133,5016
2588367,16,9133,5017
2588368,20,9311,5015
2588369,16,9311,5016
2588370,16,9311,5017
2588371,14,8968,5015
2588372,14,8968,5016
2588373,12,8968,5017
2588374,10,8949,5015
2588375,10,8949,5016
2588376,9,8949,5017
2588377,19,9258,5015
2588378,20,9258,5016
2588379,18,9258,5017
2588380,15,9110,5015
2588381,15,9110,5016
2588382,15,9110,5017
2588383,10,9226,5015
2588384,12,9226,5016
2588385,10,9226,5017
2588386,13,9264,5015
2588387,13,9264,5016
2588388,13,9264,5017
2588389,17,9269,5015
2588390,16,9269,5016
2588391,15,9269,5017
2588392,17,9079,5015
2588393,16,9079,5016
2588394,15,9079,5017
2588395,13,8985,5015
2588396,13,8985,5016
2588397,11,8985,5017
2588398,17,9246,5015
2588399,17,9246,5016
2588400,16,9246,5017
2588401,15,9050,5015
2588402,15,9050,5016
2588403,13,9050,5017
2588404,11,9141,5015
2588405,11,9141,5016
2588406,11,9141,5017
2588407,14,9142,5015
2588408,14,9142,5016
2588409,15,9142,5017
2588410,11,9049,5015
2588411,11,9049,5016
2588412,11,9049,5017
2588413,17,9266,5015
2588414,18,9266,5016
2588415,16,9266,5017
2588416,15,9095,5015
2588417,14,9095,5016
2588418,11,9095,5017
2588419,18,9255,5015
2588420,19,9255,5016
2588421,16,9255,5017
2588422,17,9077,5015
2588423,15,9077,5016
2588424,14,9077,5017
2588425,13,9004,5015
2588426,14,9004,5016
2588427,11,9004,5017
2588428,14,9042,5015
2588429,13,9042,5016
2588430,15,9042,5017
2588431,14,9114,5015
2588432,14,9114,5016
2588433,14,9114,5017
2588434,18,9091,5015
2588435,13,9091,5016
2588436,15,9091,5017
2588437,17,9196,5015
2588438,15,9196,5016
2588439,15,9196,5017
2588440,11,8954,5015
2588441,11,8954,5016
2588442,9,8954,5017
2588443,16,8946,5015
2588444,16,8946,5016
2588445,13,8946,5017
2588446,12,9075,5015
2588447,10,9075,5016
2588448,12,9075,5017
2588449,15,8942,5015
2588450,15,8942,5016
2588451,14,8942,5017
2588452,14,9307,5015
2588453,14,9307,5016
2588454,13,9307,5017
2588455,15,9126,5015
2588456,14,9126,5016
2588457,13,9126,5017
2588458,17,9242,5015
2588459,16,9242,5016
2588460,14,9242,5017
2588461,17,9326,5015
2588462,18,9326,5016
2588463,17,9326,5017
2588464,17,9051,5015
2588465,17,9051,5016
2588466,17,9051,5017
2588467,17,9068,5015
2588468,16,9068,5016
2588469,18,9068,5017
2588470,19,9034,5015
2588471,19,9034,5016
2588472,16,9034,5017
2588473,17,9228,5015
2588474,16,9228,5016
2588475,14,9228,5017
2588476,17,9200,5015
2588477,17,9200,5016
2588478,18,9200,5017
2588479,17,9285,5015
2588480,18,9285,5016
2588481,17,9285,5017
2588482,16,8986,5015
2588483,16,8986,5016
2588484,17,8986,5017
2588485,18,9054,5015
2588486,15,9054,5016
2588487,15,9054,5017
2588488,12,9281,5015
2588489,11,9281,5016
2588490,11,9281,5017
2588491,15,8961,5015
2588492,15,8961,5016
2588493,16,8961,5017
2588494,14,9099,5015
2588495,17,9099,5016
2588496,15,9099,5017
2588497,14,9013,5015
2588498,14,9013,5016
2588499,14,9013,5017
2588500,18,9105,5015
2588501,19,9105,5016
2588502,15,9105,5017
2588503,12,9038,5015
2588504,13,9038,5016
2588505,12,9038,5017
2588506,12,8966,5015
2588507,14,8966,5016
2588508,10,8966,5017
2588509,19,9121,5015
2588510,16,9121,5016
2588511,16,9121,5017
2588512,12,9139,5015
2588513,13,9139,5016
2588514,13,9139,5017
2588515,20,9335,5015
2588516,18,9335,5016
2588517,16,9335,5017
2588518,17,9243,5015
2588519,16,9243,5016
2588520,16,9243,5017
2588521,16,9213,5015
2588522,16,9213,5016
2588523,14,9213,5017
2588524,13,9267,5015
2588525,12,9267,5016
2588526,13,9267,5017
2588527,17,8987,5015
2588528,17,8987,5016
2588529,15,8987,5017
2588530,16,9236,5015
2588531,16,9236,5016
2588532,14,9236,5017
2588533,19,9037,5015
2588534,18,9037,5016
2588535,17,9037,5017
2588536,16,9239,5015
2588537,17,9239,5016
2588538,15,9239,5017
2588539,16,9036,5015
2588540,18,9036,5016
2588541,16,9036,5017
2588542,15,9087,5015
2588543,12,9087,5016
2588544,14,9087,5017
2588545,14,8948,5015
2588546,17,8948,5016
2588547,15,8948,5017
2588548,16,9201,5015
2588549,15,9201,5016
2588550,14,9201,5017
2588551,15,9083,5015
2588552,14,9083,5016
2588553,14,9083,5017
2588554,14,9057,5015
2588555,13,9057,5016
2588556,14,9057,5017
2588557,16,9204,5018
2588558,17,9204,5019
2588559,15,9204,5020
2588560,18,8970,5018
2588561,17,8970,5019
2588562,18,8970,5020
2588563,16,8981,5018
2588564,16,8981,5019
2588565,14,8981,5020
2588566,15,8973,5018
2588567,17,8973,5019
2588568,14,8973,5020
2588569,14,9116,5018
2588570,14,9116,5019
2588571,13,9116,5020
2588572,16,8977,5018
2588573,15,8977,5019
2588574,14,8977,5020
2588575,18,9160,5018
2588576,16,9160,5019
2588577,15,9160,5020
2588578,17,9170,5018
2588579,17,9170,5019
2588580,17,9170,5020
2588581,13,9216,5018
2588582,11,9216,5019
2588583,11,9216,5020
2588584,16,9316,5018
2588585,16,9316,5019
2588586,16,9316,5020
2588587,14,9241,5018
2588588,17,9241,5019
2588589,15,9241,5020
2588590,18,9056,5018
2588591,18,9056,5019
2588592,16,9056,5020
2588593,14,9073,5018
2588594,14,9073,5019
2588595,14,9073,5020
2588596,18,9230,5018
2588597,19,9230,5019
2588598,18,9230,5020
2588599,17,9015,5018
2588600,16,9015,5019
2588601,16,9015,5020
2588602,17,8945,5018
2588603,17,8945,5019
2588604,16,8945,5020
2588605,17,9310,5018
2588606,16,9310,5019
2588607,16,9310,5020
2588608,18,9224,5018
2588609,16,9224,5019
2588610,15,9224,5020
2588611,16,9010,5018
2588612,15,9010,5019
2588613,16,9010,5020
2588614,17,9280,5018
2588615,16,9280,5019
2588616,16,9280,5020
2588617,11,9030,5018
2588618,12,9030,5019
2588619,10,9030,5020
2588620,18,9284,5018
2588621,16,9284,5019
2588622,17,9284,5020
2588623,15,9147,5018
2588624,13,9147,5019
2588625,12,9147,5020
2588626,17,9153,5018
2588627,15,9153,5019
2588628,14,9153,5020
2588629,18,8962,5018
2588630,18,8962,5019
2588631,17,8962,5020
2588632,18,9262,5018
2588633,19,9262,5019
2588634,18,9262,5020
2588635,14,9027,5018
2588636,13,9027,5019
2588637,13,9027,5020
2588638,16,8992,5018
2588639,16,8992,5019
2588640,15,8992,5020
2588641,12,9097,5018
2588642,12,9097,5019
2588643,10,9097,5020
2588644,19,9217,5018
2588645,17,9217,5019
2588646,17,9217,5020
2588647,18,9171,5018
2588648,19,9171,5019
2588649,18,9171,5020
2588650,18,9134,5018
2588651,17,9134,5019
2588652,19,9134,5020
2588653,16,9333,5018
2588654,16,9333,5019
2588655,15,9333,5020
2588656,17,9011,5018
2588657,17,9011,5019
2588658,15,9011,5020
2588659,17,8993,5018
2588660,16,8993,5019
2588661,15,8993,5020
2588662,19,9327,5018
2588663,17,9327,5019
2588664,16,9327,5020
2588665,16,9292,5018
2588666,16,9292,5019
2588667,15,9292,5020
2588668,15,9168,5018
2588669,14,9168,5019
2588670,14,9168,5020
2588671,19,8943,5018
2588672,17,8943,5019
2588673,16,8943,5020
2588674,18,9305,5018
2588675,16,9305,5019
2588676,15,9305,5020
2588677,15,9063,5018
2588678,14,9063,5019
2588679,15,9063,5020
2588680,19,9093,5018
2588681,18,9093,5019
2588682,17,9093,5020
2588683,19,9166,5018
2588684,18,9166,5019
2588685,19,9166,5020
2588686,17,9018,5018
2588687,16,9018,5019
2588688,15,9018,5020
2588689,18,9214,5018
2588690,15,9214,5019
2588691,16,9214,5020
2588692,18,9288,5018
2588693,18,9288,5019
2588694,17,9288,5020
2588695,18,9151,5018
2588696,18,9151,5019
2588697,18,9151,5020
2588698,17,9250,5018
2588699,16,9250,5019
2588700,14,9250,5020
2588701,15,9231,5018
2588702,14,9231,5019
2588703,14,9231,5020
2588704,20,8944,5018
2588705,18,8944,5019
2588706,17,8944,5020
2588707,18,8952,5018
2588708,18,8952,5019
2588709,17,8952,5020
2588710,15,8969,5018
2588711,14,8969,5019
2588712,13,8969,5020
2588713,19,9131,5018
2588714,17,9131,5019
2588715,16,9131,5020
2588716,16,8976,5018
2588717,17,8976,5019
2588718,14,8976,5020
2588719,18,9256,5018
2588720,18,9256,5019
2588721,16,9256,5020
2588722,17,9080,5018
2588723,17,9080,5019
2588724,14,9080,5020
2588725,19,9321,5018
2588726,17,9321,5019
2588727,17,9321,5020
2588728,18,9195,5018
2588729,17,9195,5019
2588730,14,9195,5020
2588731,16,9155,5018
2588732,17,9155,5019
2588733,15,9155,5020
2588734,14,9084,5018
2588735,13,9084,5019
2588736,12,9084,5020
2588737,16,9235,5018
2588738,16,9235,5019
2588739,15,9235,5020
2588740,16,9052,5018
2588741,17,9052,5019
2588742,15,9052,5020
2588743,18,8964,5018
2588744,17,8964,5019
2588745,17,8964,5020
2588746,16,9128,5018
2588747,17,9128,5019
2588748,17,9128,5020
2588749,14,9104,5018
2588750,12,9104,5019
2588751,10,9104,5020
2588752,13,9315,5018
2588753,13,9315,5019
2588754,12,9315,5020
2588755,20,9169,5018
2588756,18,9169,5019
2588757,18,9169,5020
2588758,18,9199,5018
2588759,17,9199,5019
2588760,16,9199,5020
2588761,19,9324,5018
2588762,18,9324,5019
2588763,16,9324,5020
2588764,17,9023,5018
2588765,18,9023,5019
2588766,16,9023,5020
2588767,16,9044,5018
2588768,16,9044,5019
2588769,13,9044,5020
2588770,19,9154,5018
2588771,19,9154,5019
2588772,18,9154,5020
2588773,18,9039,5018
2588774,18,9039,5019
2588775,17,9039,5020
2588776,17,9086,5018
2588777,16,9086,5019
2588778,15,9086,5020
2588779,19,9148,5018
2588780,18,9148,5019
2588781,18,9148,5020
2588782,19,9287,5018
2588783,18,9287,5019
2588784,19,9287,5020
2588785,14,9312,5018
2588786,15,9312,5019
2588787,15,9312,5020
2588788,16,9162,5018
2588789,17,9162,5019
2588790,16,9162,5020
2588791,19,9338,5018
2588792,16,9338,5019
2588793,17,9338,5020
2588794,18,8947,5018
2588795,16,8947,5019
2588796,15,8947,5020
2588797,17,9277,5018
2588798,16,9277,5019
2588799,17,9277,5020
2588800,15,9014,5018
2588801,16,9014,5019
2588802,16,9014,5020
2588803,15,9065,5018
2588804,14,9065,5019
2588805,14,9065,5020
2588806,16,8967,5018
2588807,16,8967,5019
2588808,14,8967,5020
2588809,16,9212,5018
2588810,15,9212,5019
2588811,16,9212,5020
2588812,16,9046,5018
2588813,17,9046,5019
2588814,16,9046,5020
2588815,17,9163,5018
2588816,15,9163,5019
2588817,15,9163,5020
2588818,19,9248,5018
2588819,17,9248,5019
2588820,19,9248,5020
2588821,17,9263,5018
2588822,16,9263,5019
2588823,16,9263,5020
2588824,17,9276,5018
2588825,17,9276,5019
2588826,17,9276,5020
2588827,12,9140,5018
2588828,11,9140,5019
2588829,12,9140,5020
2588830,19,9211,5018
2588831,20,9211,5019
2588832,19,9211,5020
2588833,16,9223,5018
2588834,16,9223,5019
2588835,14,9223,5020
2588836,15,9156,5018
2588837,17,9156,5019
2588838,16,9156,5020
2588839,18,8957,5018
2588840,18,8957,5019
2588841,18,8957,5020
2588842,17,9005,5018
2588843,15,9005,5019
2588844,18,9005,5020
2588845,18,9198,5018
2588846,18,9198,5019
2588847,18,9198,5020
2588848,16,9149,5018
2588849,15,9149,5019
2588850,15,9149,5020
2588851,13,9165,5018
2588852,13,9165,5019
2588853,11,9165,5020
2588854,16,9309,5018
2588855,16,9309,5019
2588856,16,9309,5020
2588857,17,9193,5018
2588858,18,9193,5019
2588859,15,9193,5020
2588860,17,8941,5018
2588861,16,8941,5019
2588862,15,8941,5020
2588863,15,9174,5018
2588864,15,9174,5019
2588865,14,9174,5020
2588866,14,9062,5018
2588867,14,9062,5019
2588868,12,9062,5020
2588869,17,9295,5018
2588870,17,9295,5019
2588871,15,9295,5020
2588872,18,9082,5018
2588873,18,9082,5019
2588874,17,9082,5020
2588875,18,9233,5018
2588876,16,9233,5019
2588877,16,9233,5020
2588878,12,9283,5018
2588879,12,9283,5019
2588880,11,9283,5020
2588881,19,9219,5018
2588882,17,9219,5019
2588883,16,9219,5020
2588884,14,9300,5018
2588885,15,9300,5019
2588886,14,9300,5020
2588887,19,9191,5018
2588888,19,9191,5019
2588889,18,9191,5020
2588890,19,9002,5018
2588891,16,9002,5019
2588892,16,9002,5020
2588893,18,9040,5018
2588894,19,9040,5019
2588895,16,9040,5020
2588896,20,9132,5018
2588897,20,9132,5019
2588898,17,9132,5020
2588899,18,9115,5018
2588900,19,9115,5019
2588901,18,9115,5020
2588902,17,9187,5018
2588903,16,9187,5019
2588904,16,9187,5020
2588905,15,9238,5018
2588906,13,9238,5019
2588907,12,9238,5020
2588908,18,9072,5018
2588909,18,9072,5019
2588910,17,9072,5020
2588911,11,9102,5018
2588912,13,9102,5019
2588913,11,9102,5020
2588914,17,8994,5018
2588915,18,8994,5019
2588916,16,8994,5020
2588917,18,9164,5018
2588918,18,9164,5019
2588919,18,9164,5020
2588920,19,9218,5018
2588921,18,9218,5019
2588922,18,9218,5020
2588923,14,9257,5018
2588924,13,9257,5019
2588925,13,9257,5020
2588926,19,9041,5018
2588927,19,9041,5019
2588928,19,9041,5020
2588929,17,9006,5018
2588930,15,9006,5019
2588931,17,9006,5020
2588932,14,9031,5018
2588933,14,9031,5019
2588934,11,9031,5020
2588935,12,9122,5018
2588936,13,9122,5019
2588937,14,9122,5020
2588938,16,9085,5018
2588939,15,9085,5019
2588940,13,9085,5020
2588941,17,9314,5018
2588942,18,9314,5019
2588943,16,9314,5020
2588944,19,9001,5018
2588945,17,9001,5019
2588946,17,9001,5020
2588947,16,9303,5018
2588948,16,9303,5019
2588949,17,9303,5020
2588950,18,9144,5018
2588951,15,9144,5019
2588952,15,9144,5020
2588953,13,9103,5018
2588954,12,9103,5019
2588955,12,9103,5020
2588956,18,9254,5018
2588957,16,9254,5019
2588958,15,9254,5020
2588959,17,9060,5018
2588960,17,9060,5019
2588961,16,9060,5020
2588962,16,9118,5018
2588963,14,9118,5019
2588964,15,9118,5020
2588965,17,9229,5018
2588966,16,9229,5019
2588967,14,9229,5020
2588968,18,9294,5018
2588969,17,9294,5019
2588970,16,9294,5020
2588971,12,9337,5018
2588972,13,9337,5019
2588973,11,9337,5020
2588974,17,9172,5018
2588975,17,9172,5019
2588976,15,9172,5020
2588977,15,9111,5018
2588978,16,9111,5019
2588979,14,9111,5020
2588980,16,9299,5018
2588981,15,9299,5019
2588982,14,9299,5020
2588983,17,9088,5018
2588984,17,9088,5019
2588985,15,9088,5020
2588986,17,9032,5018
2588987,17,9032,5019
2588988,18,9032,5020
2588989,17,8956,5018
2588990,17,8956,5019
2588991,15,8956,5020
2588992,20,9320,5018
2588993,18,9320,5019
2588994,20,9320,5020
2588995,15,9026,5018
2588996,15,9026,5019
2588997,15,9026,5020
2588998,20,8971,5018
2588999,20,8971,5019
2589000,18,8971,5020
2589001,14,9078,5018
2589002,14,9078,5019
2589003,12,9078,5020
2589004,17,8983,5018
2589005,17,8983,5019
2589006,13,8983,5020
2589007,20,9232,5018
2589008,19,9232,5019
2589009,19,9232,5020
2589010,19,9313,5018
2589011,19,9313,5019
2589012,17,9313,5020
2589013,18,9253,5018
2589014,17,9253,5019
2589015,16,9253,5020
2589016,17,9176,5018
2589017,18,9176,5019
2589018,15,9176,5020
2589019,16,9221,5018
2589020,16,9221,5019
2589021,15,9221,5020
2589022,19,8972,5018
2589023,18,8972,5019
2589024,17,8972,5020
2589025,18,9336,5018
2589026,15,9336,5019
2589027,15,9336,5020
2589028,17,9215,5018
2589029,18,9215,5019
2589030,17,9215,5020
2589031,15,9167,5018
2589032,14,9167,5019
2589033,13,9167,5020
2589034,17,9298,5018
2589035,17,9298,5019
2589036,16,9298,5020
2589037,18,8996,5018
2589038,17,8996,5019
2589039,15,8996,5020
2589040,17,9098,5018
2589041,16,9098,5019
2589042,14,9098,5020
2589043,17,9286,5018
2589044,17,9286,5019
2589045,16,9286,5020
2589046,17,9112,5018
2589047,14,9112,5019
2589048,15,9112,5020
2589049,17,9260,5018
2589050,18,9260,5019
2589051,16,9260,5020
2589052,16,9145,5018
2589053,18,9145,5019
2589054,16,9145,5020
2589055,13,9123,5018
2589056,14,9123,5019
2589057,12,9123,5020
2589058,15,8979,5018
2589059,14,8979,5019
2589060,16,8979,5020
2589061,18,9045,5018
2589062,18,9045,5019
2589063,18,9045,5020
2589064,17,9240,5018
2589065,16,9240,5019
2589066,15,9240,5020
2589067,17,9019,5018
2589068,15,9019,5019
2589069,15,9019,5020
2589070,17,8984,5018
2589071,16,8984,5019
2589072,16,8984,5020
2589073,17,9274,5018
2589074,16,9274,5019
2589075,15,9274,5020
2589076,19,8965,5018
2589077,16,8965,5019
2589078,17,8965,5020
2589079,17,9100,5018
2589080,16,9100,5019
2589081,15,9100,5020
2589082,17,9237,5018
2589083,16,9237,5019
2589084,14,9237,5020
2589085,15,9259,5018
2589086,13,9259,5019
2589087,13,9259,5020
2589088,18,9058,5018
2589089,18,9058,5019
2589090,15,9058,5020
2589091,16,9069,5018
2589092,15,9069,5019
2589093,14,9069,5020
2589094,16,9245,5018
2589095,16,9245,5019
2589096,17,9245,5020
2589097,16,9323,5018
2589098,16,9323,5019
2589099,16,9323,5020
2589100,13,9089,5018
2589101,12,9089,5019
2589102,13,9089,5020
2589103,14,9225,5018
2589104,13,9225,5019
2589105,13,9225,5020
2589106,17,9319,5018
2589107,16,9319,5019
2589108,14,9319,5020
2589109,14,8991,5018
2589110,15,8991,5019
2589111,14,8991,5020
2589112,17,9053,5018
2589113,16,9053,5019
2589114,19,9053,5020
2589115,20,9227,5018
2589116,18,9227,5019
2589117,19,9227,5020
2589118,18,9249,5018
2589119,16,9249,5019
2589120,17,9249,5020
2589121,15,8978,5018
2589122,16,8978,5019
2589123,14,8978,5020
2589124,17,8951,5018
2589125,14,8951,5019
2589126,15,8951,5020
2589127,13,9234,5018
2589128,12,9234,5019
2589129,13,9234,5020
2589130,15,9268,5018
2589131,14,9268,5019
2589132,13,9268,5020
2589133,15,9071,5018
2589134,13,9071,5019
2589135,13,9071,5020
2589136,19,9130,5018
2589137,18,9130,5019
2589138,15,9130,5020
2589139,17,8982,5018
2589140,16,8982,5019
2589141,17,8982,5020
2589142,17,9119,5018
2589143,15,9119,5019
2589144,15,9119,5020
2589145,17,9272,5018
2589146,16,9272,5019
2589147,15,9272,5020
2589148,17,9074,5018
2589149,18,9074,5019
2589150,16,9074,5020
2589151,13,9194,5018
2589152,13,9194,5019
2589153,13,9194,5020
2589154,17,9064,5018
2589155,18,9064,5019
2589156,15,9064,5020
2589157,15,9124,5018
2589158,16,9124,5019
2589159,15,9124,5020
2589160,18,8950,5018
2589161,17,8950,5019
2589162,18,8950,5020
2589163,13,9067,5018
2589164,12,9067,5019
2589165,11,9067,5020
2589166,14,8955,5018
2589167,15,8955,5019
2589168,14,8955,5020
2589169,14,9207,5018
2589170,15,9207,5019
2589171,13,9207,5020
2589172,16,9137,5018
2589173,17,9137,5019
2589174,15,9137,5020
2589175,19,9127,5018
2589176,17,9127,5019
2589177,19,9127,5020
2589178,16,9282,5018
2589179,15,9282,5019
2589180,14,9282,5020
2589181,13,9181,5018
2589182,12,9181,5019
2589183,12,9181,5020
2589184,17,9332,5018
2589185,18,9332,5019
2589186,18,9332,5020
2589187,19,9325,5018
2589188,19,9325,5019
2589189,18,9325,5020
2589190,17,8953,5018
2589191,17,8953,5019
2589192,17,8953,5020
2589193,17,9186,5018
2589194,17,9186,5019
2589195,17,9186,5020
2589196,19,9108,5018
2589197,18,9108,5019
2589198,18,9108,5020
2589199,18,8960,5018
2589200,18,8960,5019
2589201,16,8960,5020
2589202,12,9117,5018
2589203,13,9117,5019
2589204,11,9117,5020
2589205,19,9173,5018
2589206,19,9173,5019
2589207,17,9173,5020
2589208,17,9022,5018
2589209,19,9022,5019
2589210,16,9022,5020
2589211,16,9291,5018
2589212,17,9291,5019
2589213,14,9291,5020
2589214,15,9125,5018
2589215,16,9125,5019
2589216,16,9125,5020
2589217,17,9178,5018
2589218,16,9178,5019
2589219,16,9178,5020
2589220,16,9208,5018
2589221,16,9208,5019
2589222,14,9208,5020
2589223,15,8963,5018
2589224,16,8963,5019
2589225,14,8963,5020
2589226,17,9033,5018
2589227,15,9033,5019
2589228,15,9033,5020
2589229,16,9024,5018
2589230,17,9024,5019
2589231,14,9024,5020
2589232,17,9270,5018
2589233,16,9270,5019
2589234,15,9270,5020
2589235,15,9340,5018
2589236,17,9340,5019
2589237,15,9340,5020
2589238,16,8989,5018
2589239,16,8989,5019
2589240,14,8989,5020
2589241,12,9059,5018
2589242,13,9059,5019
2589243,13,9059,5020
2589244,17,9261,5018
2589245,17,9261,5019
2589246,16,9261,5020
2589247,18,9306,5018
2589248,17,9306,5019
2589249,16,9306,5020
2589250,11,8995,5018
2589251,11,8995,5019
2589252,11,8995,5020
2589253,16,9047,5018
2589254,16,9047,5019
2589255,14,9047,5020
2589256,19,9183,5018
2589257,18,9183,5019
2589258,17,9183,5020
2589259,13,9273,5018
2589260,14,9273,5019
2589261,12,9273,5020
2589262,18,9179,5018
2589263,18,9179,5019
2589264,18,9179,5020
2589265,16,9136,5018
2589266,15,9136,5019
2589267,15,9136,5020
2589268,20,9289,5018
2589269,18,9289,5019
2589270,18,9289,5020
2589271,16,9143,5018
2589272,14,9143,5019
2589273,16,9143,5020
2589274,19,9138,5018
2589275,19,9138,5019
2589276,18,9138,5020
2589277,19,9177,5018
2589278,17,9177,5019
2589279,16,9177,5020
2589280,17,9302,5018
2589281,14,9302,5019
2589282,14,9302,5020
2589283,20,8999,5018
2589284,19,8999,5019
2589285,19,8999,5020
2589286,14,9290,5018
2589287,14,9290,5019
2589288,13,9290,5020
2589289,18,9146,5018
2589290,16,9146,5019
2589291,15,9146,5020
2589292,19,9055,5018
2589293,17,9055,5019
2589294,16,9055,5020
2589295,16,8998,5018
2589296,15,8998,5019
2589297,14,8998,5020
2589298,18,9070,5018
2589299,17,9070,5019
2589300,18,9070,5020
2589301,13,9076,5018
2589302,12,9076,5019
2589303,12,9076,5020
2589304,18,9096,5018
2589305,18,9096,5019
2589306,17,9096,5020
2589307,16,9150,5018
2589308,14,9150,5019
2589309,14,9150,5020
2589310,18,9304,5018
2589311,19,9304,5019
2589312,17,9304,5020
2589313,16,9189,5018
2589314,15,9189,5019
2589315,14,9189,5020
2589316,16,9188,5018
2589317,16,9188,5019
2589318,14,9188,5020
2589319,17,9120,5018
2589320,17,9120,5019
2589321,15,9120,5020
2589322,16,9008,5018
