id,monto,fecha,concepto,comprobante,estudiante_id
117846,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069111,9111
117847,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079111,9111
117848,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089111,9111
117849,350,2024-09-18,Pensión Escolar - Setiembre 2024,B001-2024099111,9111
117850,350,2024-11-01,Pensión Escolar - Octubre 2024,B001-2024109111,9111
117851,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119111,9111
117852,350,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129111,9111
117853,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024039268,9268
117854,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049268,9268
117855,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059268,9268
117856,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069268,9268
117857,350,2024-07-25,Pensión Escolar - Julio 2024,B001-2024079268,9268
117858,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089268,9268
117859,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099268,9268
117860,350,2024-10-29,Pensión Escolar - Octubre 2024,B001-2024109268,9268
117861,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024119268,9268
117862,350,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129268,9268
117863,350,2024-04-02,Pensión Escolar - Marzo 2024,B001-2024039284,9284
117864,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049284,9284
117865,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059284,9284
117866,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069284,9284
117867,350,2024-07-22,Pensión Escolar - Julio 2024,B001-2024079284,9284
117868,350,2024-08-27,Pensión Escolar - Agosto 2024,B001-2024089284,9284
117869,350,2024-09-26,Pensión Escolar - Setiembre 2024,B001-2024099284,9284
117870,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109284,9284
117871,350,2024-11-18,Pensión Escolar - Noviembre 2024,B001-2024119284,9284
117872,350,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129284,9284
117873,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024038981,8981
117874,350,2024-04-24,Pensión Escolar - Abril 2024,B001-2024048981,8981
117875,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024058981,8981
117876,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024068981,8981
117877,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024078981,8981
117878,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024088981,8981
117879,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024098981,8981
117880,350,2024-10-30,Pensión Escolar - Octubre 2024,B001-2024108981,8981
117881,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024118981,8981
117882,350,2025-01-02,Pensión Escolar - Diciembre 2024,B001-2024128981,8981
117883,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039156,9156
117884,350,2024-04-26,Pensión Escolar - Abril 2024,B001-2024049156,9156
117885,350,2024-05-17,Pensión Escolar - Mayo 2024,B001-2024059156,9156
117886,350,2024-06-20,Pensión Escolar - Junio 2024,B001-2024069156,9156
117887,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079156,9156
117888,350,2024-08-20,Pensión Escolar - Agosto 2024,B001-2024089156,9156
117889,350,2024-09-26,Pensión Escolar - Setiembre 2024,B001-2024099156,9156
117890,350,2024-10-24,Pensión Escolar - Octubre 2024,B001-2024109156,9156
117891,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024119156,9156
117892,350,2024-12-19,Pensión Escolar - Diciembre 2024,B001-2024129156,9156
117893,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039046,9046
117894,350,2024-04-25,Pensión Escolar - Abril 2024,B001-2024049046,9046
117895,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059046,9046
117896,350,2024-06-20,Pensión Escolar - Junio 2024,B001-2024069046,9046
117897,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079046,9046
117898,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089046,9046
117899,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024099046,9046
117900,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109046,9046
117901,350,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024119046,9046
117902,350,2024-04-01,Pensión Escolar - Marzo 2024,B001-2024039031,9031
117903,350,2024-04-22,Pensión Escolar - Abril 2024,B001-2024049031,9031
117904,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059031,9031
117905,350,2024-06-25,Pensión Escolar - Junio 2024,B001-2024069031,9031
117906,350,2024-07-24,Pensión Escolar - Julio 2024,B001-2024079031,9031
117907,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089031,9031
117908,350,2024-09-26,Pensión Escolar - Setiembre 2024,B001-2024099031,9031
117909,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109031,9031
117910,350,2024-11-20,Pensión Escolar - Noviembre 2024,B001-2024119031,9031
117911,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024129031,9031
117912,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059243,9243
117913,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069243,9243
117914,350,2024-08-01,Pensión Escolar - Julio 2024,B001-2024079243,9243
117915,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089243,9243
117916,350,2024-09-23,Pensión Escolar - Setiembre 2024,B001-2024099243,9243
117917,350,2024-10-22,Pensión Escolar - Octubre 2024,B001-2024109243,9243
117918,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119243,9243
117919,350,2024-12-24,Pensión Escolar - Diciembre 2024,B001-2024129243,9243
117920,350,2024-03-21,Pensión Escolar - Marzo 2024,B001-2024039241,9241
117921,350,2024-04-26,Pensión Escolar - Abril 2024,B001-2024049241,9241
117922,350,2024-05-22,Pensión Escolar - Mayo 2024,B001-2024059241,9241
117923,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069241,9241
117924,350,2024-07-22,Pensión Escolar - Julio 2024,B001-2024079241,9241
117925,350,2024-08-19,Pensión Escolar - Agosto 2024,B001-2024089241,9241
117926,350,2024-09-30,Pensión Escolar - Setiembre 2024,B001-2024099241,9241
117927,350,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024109241,9241
117928,350,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024119241,9241
117929,350,2024-12-24,Pensión Escolar - Diciembre 2024,B001-2024129241,9241
117930,350,2024-04-01,Pensión Escolar - Marzo 2024,B001-2024038964,8964
117931,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024048964,8964
117932,350,2024-05-27,Pensión Escolar - Mayo 2024,B001-2024058964,8964
117933,350,2024-07-03,Pensión Escolar - Junio 2024,B001-2024068964,8964
117934,350,2024-07-23,Pensión Escolar - Julio 2024,B001-2024078964,8964
117935,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024088964,8964
117936,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024098964,8964
117937,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024108964,8964
117938,350,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024118964,8964
117939,350,2024-12-25,Pensión Escolar - Diciembre 2024,B001-2024128964,8964
117940,350,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024039071,9071
117941,350,2024-04-18,Pensión Escolar - Abril 2024,B001-2024049071,9071
117942,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059071,9071
117943,350,2024-06-26,Pensión Escolar - Junio 2024,B001-2024069071,9071
117944,350,2024-07-23,Pensión Escolar - Julio 2024,B001-2024079071,9071
117945,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089071,9071
117946,350,2024-09-18,Pensión Escolar - Setiembre 2024,B001-2024099071,9071
117947,350,2024-11-01,Pensión Escolar - Octubre 2024,B001-2024109071,9071
117948,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119071,9071
117949,350,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129071,9071
117950,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024039019,9019
117951,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049019,9019
117952,350,2024-05-27,Pensión Escolar - Mayo 2024,B001-2024059019,9019
117953,350,2024-07-01,Pensión Escolar - Junio 2024,B001-2024069019,9019
117954,350,2024-07-31,Pensión Escolar - Julio 2024,B001-2024079019,9019
117955,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089019,9019
117956,350,2024-09-18,Pensión Escolar - Setiembre 2024,B001-2024099019,9019
117957,350,2024-11-01,Pensión Escolar - Octubre 2024,B001-2024109019,9019
117958,350,2024-11-26,Pensión Escolar - Noviembre 2024,B001-2024119019,9019
117959,350,2024-12-24,Pensión Escolar - Diciembre 2024,B001-2024129019,9019
117960,350,2024-03-18,Pensión Escolar - Marzo 2024,B001-2024039035,9035
117961,350,2024-04-26,Pensión Escolar - Abril 2024,B001-2024049035,9035
117962,350,2024-05-21,Pensión Escolar - Mayo 2024,B001-2024059035,9035
117963,350,2024-06-20,Pensión Escolar - Junio 2024,B001-2024069035,9035
117964,350,2024-07-18,Pensión Escolar - Julio 2024,B001-2024079035,9035
117965,350,2024-08-22,Pensión Escolar - Agosto 2024,B001-2024089035,9035
117966,350,2024-09-24,Pensión Escolar - Setiembre 2024,B001-2024099035,9035
117967,350,2024-10-24,Pensión Escolar - Octubre 2024,B001-2024109035,9035
117968,350,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024119035,9035
117969,350,2024-12-18,Pensión Escolar - Diciembre 2024,B001-2024129035,9035
117970,350,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024039175,9175
117971,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049175,9175
117972,350,2024-05-22,Pensión Escolar - Mayo 2024,B001-2024059175,9175
117973,350,2024-06-18,Pensión Escolar - Junio 2024,B001-2024069175,9175
117974,350,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079175,9175
117975,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089175,9175
117976,350,2024-09-18,Pensión Escolar - Setiembre 2024,B001-2024099175,9175
117977,350,2024-10-23,Pensión Escolar - Octubre 2024,B001-2024109175,9175
117978,350,2024-11-21,Pensión Escolar - Noviembre 2024,B001-2024119175,9175
117979,350,2024-12-25,Pensión Escolar - Diciembre 2024,B001-2024129175,9175
117980,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024039242,9242
117981,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049242,9242
117982,350,2024-05-17,Pensión Escolar - Mayo 2024,B001-2024059242,9242
117983,350,2024-06-20,Pensión Escolar - Junio 2024,B001-2024069242,9242
117984,350,2024-07-25,Pensión Escolar - Julio 2024,B001-2024079242,9242
117985,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089242,9242
117986,350,2024-09-23,Pensión Escolar - Setiembre 2024,B001-2024099242,9242
117987,350,2024-10-29,Pensión Escolar - Octubre 2024,B001-2024109242,9242
117988,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024119242,9242
117989,350,2024-12-19,Pensión Escolar - Diciembre 2024,B001-2024129242,9242
117990,420,2024-03-28,Pensión Escolar - Marzo 2024,B001-2024039121,9121
117991,420,2024-05-03,Pensión Escolar - Abril 2024,B001-2024049121,9121
117992,420,2024-05-20,Pensión Escolar - Mayo 2024,B001-2024059121,9121
117993,420,2024-07-03,Pensión Escolar - Junio 2024,B001-2024069121,9121
117994,420,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079121,9121
117995,420,2024-08-26,Pensión Escolar - Agosto 2024,B001-2024089121,9121
117996,420,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024099121,9121
117997,420,2024-10-22,Pensión Escolar - Octubre 2024,B001-2024109121,9121
117998,420,2024-11-28,Pensión Escolar - Noviembre 2024,B001-2024119121,9121
117999,420,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129121,9121
118000,420,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039095,9095
118001,420,2024-05-24,Pensión Escolar - Mayo 2024,B001-2024059095,9095
118002,420,2024-07-01,Pensión Escolar - Junio 2024,B001-2024069095,9095
118003,420,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079095,9095
118004,420,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089095,9095
118005,420,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024099095,9095
118006,420,2024-10-30,Pensión Escolar - Octubre 2024,B001-2024109095,9095
118007,420,2024-12-03,Pensión Escolar - Noviembre 2024,B001-2024119095,9095
118008,420,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024129095,9095
118009,420,2024-03-18,Pensión Escolar - Marzo 2024,B001-2024039266,9266
118010,420,2024-04-26,Pensión Escolar - Abril 2024,B001-2024049266,9266
118011,420,2024-07-03,Pensión Escolar - Junio 2024,B001-2024069266,9266
118012,420,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079266,9266
118013,420,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089266,9266
118014,420,2024-10-01,Pensión Escolar - Setiembre 2024,B001-2024099266,9266
118015,420,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024119266,9266
118016,420,2024-12-26,Pensión Escolar - Diciembre 2024,B001-2024129266,9266
118017,420,2024-04-02,Pensión Escolar - Marzo 2024,B001-2024039006,9006
118018,420,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049006,9006
118019,420,2024-05-17,Pensión Escolar - Mayo 2024,B001-2024059006,9006
118020,420,2024-06-19,Pensión Escolar - Junio 2024,B001-2024069006,9006
118021,420,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079006,9006
118022,420,2024-08-22,Pensión Escolar - Agosto 2024,B001-2024089006,9006
118023,420,2024-10-01,Pensión Escolar - Setiembre 2024,B001-2024099006,9006
118024,420,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109006,9006
118025,420,2024-12-03,Pensión Escolar - Noviembre 2024,B001-2024119006,9006
118026,420,2024-12-23,Pensión Escolar - Diciembre 2024,B001-2024129006,9006
118027,420,2024-03-20,Pensión Escolar - Marzo 2024,B001-2024038962,8962
118028,420,2024-04-30,Pensión Escolar - Abril 2024,B001-2024048962,8962
118029,420,2024-05-22,Pensión Escolar - Mayo 2024,B001-2024058962,8962
118030,420,2024-06-21,Pensión Escolar - Junio 2024,B001-2024068962,8962
118031,420,2024-07-19,Pensión Escolar - Julio 2024,B001-2024078962,8962
118032,420,2024-08-21,Pensión Escolar - Agosto 2024,B001-2024088962,8962
118033,420,2024-10-02,Pensión Escolar - Setiembre 2024,B001-2024098962,8962
118034,420,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024108962,8962
118035,420,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024118962,8962
118036,420,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024128962,8962
118037,420,2024-03-21,Pensión Escolar - Marzo 2024,B001-2024039181,9181
118038,420,2024-04-18,Pensión Escolar - Abril 2024,B001-2024049181,9181
118039,420,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059181,9181
118040,420,2024-06-19,Pensión Escolar - Junio 2024,B001-2024069181,9181
118041,420,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079181,9181
118042,420,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089181,9181
118043,420,2024-10-02,Pensión Escolar - Setiembre 2024,B001-2024099181,9181
118044,420,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024109181,9181
118045,420,2024-11-26,Pensión Escolar - Noviembre 2024,B001-2024119181,9181
118046,420,2024-12-31,Pensión Escolar - Diciembre 2024,B001-2024129181,9181
118047,420,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039231,9231
118048,420,2024-05-01,Pensión Escolar - Abril 2024,B001-2024049231,9231
118049,420,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059231,9231
118050,420,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069231,9231
118051,420,2024-07-29,Pensión Escolar - Julio 2024,B001-2024079231,9231
118052,420,2024-08-28,Pensión Escolar - Agosto 2024,B001-2024089231,9231
118053,420,2024-09-25,Pensión Escolar - Setiembre 2024,B001-2024099231,9231
118054,420,2024-10-31,Pensión Escolar - Octubre 2024,B001-2024109231,9231
118055,420,2024-11-28,Pensión Escolar - Noviembre 2024,B001-2024119231,9231
118056,420,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129231,9231
118057,420,2024-04-23,Pensión Escolar - Abril 2024,B001-2024049174,9174
118058,420,2024-05-20,Pensión Escolar - Mayo 2024,B001-2024059174,9174
118059,420,2024-06-26,Pensión Escolar - Junio 2024,B001-2024069174,9174
118060,420,2024-07-25,Pensión Escolar - Julio 2024,B001-2024079174,9174
118061,420,2024-08-16,Pensión Escolar - Agosto 2024,B001-2024089174,9174
118062,420,2024-09-30,Pensión Escolar - Setiembre 2024,B001-2024099174,9174
118063,420,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109174,9174
118064,420,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129174,9174
118065,420,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039310,9310
118066,420,2024-04-30,Pensión Escolar - Abril 2024,B001-2024049310,9310
118067,420,2024-05-24,Pensión Escolar - Mayo 2024,B001-2024059310,9310
118068,420,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069310,9310
118069,420,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079310,9310
118070,420,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089310,9310
118071,420,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099310,9310
118072,420,2024-10-28,Pensión Escolar - Octubre 2024,B001-2024109310,9310
118073,420,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024119310,9310
118074,420,2024-12-25,Pensión Escolar - Diciembre 2024,B001-2024129310,9310
118075,420,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024039340,9340
118076,420,2024-04-24,Pensión Escolar - Abril 2024,B001-2024049340,9340
118077,420,2024-05-23,Pensión Escolar - Mayo 2024,B001-2024059340,9340
118078,420,2024-07-02,Pensión Escolar - Junio 2024,B001-2024069340,9340
118079,420,2024-07-30,Pensión Escolar - Julio 2024,B001-2024079340,9340
118080,420,2024-08-22,Pensión Escolar - Agosto 2024,B001-2024089340,9340
118081,420,2024-09-25,Pensión Escolar - Setiembre 2024,B001-2024099340,9340
118082,420,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024109340,9340
118083,420,2024-11-25,Pensión Escolar - Noviembre 2024,B001-2024119340,9340
118084,420,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129340,9340
118085,420,2024-04-02,Pensión Escolar - Marzo 2024,B001-2024039226,9226
118086,420,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049226,9226
118087,420,2024-05-27,Pensión Escolar - Mayo 2024,B001-2024059226,9226
118088,420,2024-06-19,Pensión Escolar - Junio 2024,B001-2024069226,9226
118089,420,2024-07-31,Pensión Escolar - Julio 2024,B001-2024079226,9226
118090,420,2024-08-28,Pensión Escolar - Agosto 2024,B001-2024089226,9226
118091,420,2024-09-26,Pensión Escolar - Setiembre 2024,B001-2024099226,9226
118092,420,2024-10-22,Pensión Escolar - Octubre 2024,B001-2024109226,9226
118093,420,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024119226,9226
118094,420,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129226,9226
118095,420,2024-04-01,Pensión Escolar - Marzo 2024,B001-2024039330,9330
118096,420,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049330,9330
118097,420,2024-05-24,Pensión Escolar - Mayo 2024,B001-2024059330,9330
118098,420,2024-06-20,Pensión Escolar - Junio 2024,B001-2024069330,9330
118099,420,2024-07-25,Pensión Escolar - Julio 2024,B001-2024079330,9330
118100,420,2024-08-26,Pensión Escolar - Agosto 2024,B001-2024089330,9330
118101,420,2024-10-01,Pensión Escolar - Setiembre 2024,B001-2024099330,9330
