id,periodo,monto,estado,estudiante_id
167111,Setiembre 2024,420,Pagado,9196
167112,Octubre 2024,420,Pagado,9196
167113,Noviembre 2024,420,Pagado,9196
167114,Diciembre 2024,420,Pagado,9196
167115,Marzo 2024,420,Pagado,9053
167116,Abril 2024,420,Pagado,9053
167117,Mayo 2024,420,Pagado,9053
167118,Junio 2024,420,Pagado,9053
167119,Julio 2024,420,Pagado,9053
167120,Agosto 2024,420,Pagado,9053
167121,Setiembre 2024,420,Pagado,9053
167122,Octubre 2024,420,Pagado,9053
167123,Noviembre 2024,420,Pagado,9053
167124,Diciembre 2024,420,Pagado,9053
167125,Marzo 2024,420,Pagado,9145
167126,Abril 2024,420,Pagado,9145
167127,Mayo 2024,420,Pagado,9145
167128,Junio 2024,420,Pagado,9145
167129,Julio 2024,420,Pagado,9145
167130,Agosto 2024,420,Pagado,9145
167131,Setiembre 2024,420,Pagado,9145
167132,Octubre 2024,420,Pagado,9145
167133,Noviembre 2024,420,Pagado,9145
167134,Diciembre 2024,420,Pagado,9145
167135,Marzo 2024,420,Pagado,8997
167136,Abril 2024,420,Pagado,8997
167137,Mayo 2024,420,Pagado,8997
167138,Junio 2024,420,Pagado,8997
167139,Julio 2024,420,Pagado,8997
167140,Agosto 2024,420,Pagado,8997
167141,Setiembre 2024,420,Pagado,8997
167142,Octubre 2024,420,Pagado,8997
167143,Noviembre 2024,420,Pagado,8997
167144,Diciembre 2024,420,Pagado,8997
167145,Marzo 2024,420,Pagado,9161
167146,Abril 2024,420,Pagado,9161
167147,Mayo 2024,420,Pagado,9161
167148,Junio 2024,420,Pagado,9161
167149,Julio 2024,420,Pagado,9161
167150,Agosto 2024,420,Pagado,9161
167151,Setiembre 2024,420,Pagado,9161
167152,Octubre 2024,420,Pagado,9161
167153,Noviembre 2024,420,Pagado,9161
167154,Diciembre 2024,420,Pagado,9161
167155,Marzo 2024,420,Pagado,9237
167156,Abril 2024,420,Pagado,9237
167157,Mayo 2024,420,Pagado,9237
167158,Junio 2024,420,Pagado,9237
167159,Julio 2024,420,Pagado,9237
167160,Agosto 2024,420,Pagado,9237
167161,Setiembre 2024,420,Pagado,9237
167162,Octubre 2024,420,Pagado,9237
167163,Noviembre 2024,420,Pagado,9237
167164,Diciembre 2024,420,Pagado,9237
167165,Marzo 2024,420,Pagado,9153
167166,Abril 2024,420,Pagado,9153
167167,Mayo 2024,420,Pagado,9153
167168,Junio 2024,420,Pagado,9153
167169,Julio 2024,420,Pagado,9153
167170,Agosto 2024,420,Pagado,9153
167171,Setiembre 2024,420,Pagado,9153
167172,Octubre 2024,420,Pagado,9153
167173,Noviembre 2024,420,Pagado,9153
167174,Diciembre 2024,420,Pagado,9153
167175,Marzo 2024,420,Pagado,9026
167176,Abril 2024,420,Pagado,9026
167177,Mayo 2024,420,Pagado,9026
167178,Junio 2024,420,Pagado,9026
167179,Julio 2024,420,Pagado,9026
167180,Agosto 2024,420,Pagado,9026
167181,Setiembre 2024,420,Pagado,9026
167182,Octubre 2024,420,Pagado,9026
167183,Noviembre 2024,420,Pagado,9026
167184,Diciembre 2024,420,Pagado,9026
167185,Marzo 2024,420,Pagado,9192
167186,Abril 2024,420,Pagado,9192
167187,Mayo 2024,420,Pagado,9192
167188,Junio 2024,420,Pagado,9192
167189,Julio 2024,420,Pagado,9192
167190,Agosto 2024,420,Pagado,9192
167191,Setiembre 2024,420,Pagado,9192
167192,Octubre 2024,420,Pagado,9192
167193,Noviembre 2024,420,Pagado,9192
167194,Diciembre 2024,420,Pagado,9192
167195,Marzo 2024,420,Pagado,9132
167196,Abril 2024,420,Pagado,9132
167197,Mayo 2024,420,Pagado,9132
167198,Junio 2024,420,Pagado,9132
167199,Julio 2024,420,Pagado,9132
167200,Agosto 2024,420,Pagado,9132
167201,Setiembre 2024,420,Pagado,9132
167202,Octubre 2024,420,Pagado,9132
167203,Noviembre 2024,420,Pagado,9132
167204,Diciembre 2024,420,Pagado,9132
167205,Marzo 2024,420,Pagado,9162
167206,Abril 2024,420,Pagado,9162
167207,Mayo 2024,420,Pagado,9162
167208,Junio 2024,420,Pagado,9162
167209,Julio 2024,420,Pagado,9162
167210,Agosto 2024,420,Pagado,9162
167211,Setiembre 2024,420,Pagado,9162
167212,Octubre 2024,420,Pagado,9162
167213,Noviembre 2024,420,Pagado,9162
167214,Diciembre 2024,420,Pagado,9162
167215,Marzo 2024,420,Pagado,8960
167216,Abril 2024,420,Pagado,8960
167217,Mayo 2024,420,Pagado,8960
167218,Junio 2024,420,Pagado,8960
167219,Julio 2024,420,Pagado,8960
167220,Agosto 2024,420,Pagado,8960
167221,Setiembre 2024,420,Pagado,8960
167222,Octubre 2024,420,Pagado,8960
167223,Noviembre 2024,420,Pagado,8960
167224,Diciembre 2024,420,Pagado,8960
167225,Marzo 2024,420,Pagado,9177
167226,Abril 2024,420,Pagado,9177
167227,Mayo 2024,420,Pagado,9177
167228,Junio 2024,420,Pagado,9177
167229,Julio 2024,420,Pagado,9177
167230,Agosto 2024,420,Pagado,9177
167231,Setiembre 2024,420,Pagado,9177
167232,Octubre 2024,420,Pagado,9177
167233,Noviembre 2024,420,Pagado,9177
167234,Diciembre 2024,420,Pagado,9177
167235,Marzo 2024,420,Pagado,9157
167236,Abril 2024,420,Pagado,9157
167237,Mayo 2024,420,Pagado,9157
167238,Junio 2024,420,Pagado,9157
167239,Julio 2024,420,Pagado,9157
167240,Agosto 2024,420,Pagado,9157
167241,Setiembre 2024,420,Pagado,9157
167242,Octubre 2024,420,Pagado,9157
167243,Noviembre 2024,420,Pagado,9157
167244,Diciembre 2024,420,Pagado,9157
167245,Marzo 2024,420,Pagado,9186
167246,Abril 2024,420,Pagado,9186
167247,Mayo 2024,420,Pagado,9186
167248,Junio 2024,420,Pagado,9186
167249,Julio 2024,420,Pagado,9186
167250,Agosto 2024,420,Pagado,9186
167251,Setiembre 2024,420,Pagado,9186
167252,Octubre 2024,420,Pagado,9186
167253,Noviembre 2024,420,Pagado,9186
167254,Diciembre 2024,420,Pagado,9186
167255,Marzo 2024,420,Pagado,9086
167256,Abril 2024,420,Pagado,9086
167257,Mayo 2024,420,Pagado,9086
167258,Junio 2024,420,Pagado,9086
167259,Julio 2024,420,Pagado,9086
167260,Agosto 2024,420,Pagado,9086
167261,Setiembre 2024,420,Pagado,9086
167262,Octubre 2024,420,Pagado,9086
167263,Noviembre 2024,420,Pagado,9086
167264,Diciembre 2024,420,Pagado,9086
167265,Marzo 2024,420,Pagado,8982
167266,Abril 2024,420,Pagado,8982
167267,Mayo 2024,420,Pagado,8982
167268,Junio 2024,420,Pagado,8982
167269,Julio 2024,420,Pagado,8982
167270,Agosto 2024,420,Pagado,8982
167271,Setiembre 2024,420,Pagado,8982
167272,Octubre 2024,420,Pagado,8982
167273,Noviembre 2024,420,Pagado,8982
167274,Diciembre 2024,420,Pagado,8982
167275,Marzo 2024,420,Pagado,9158
167276,Abril 2024,420,Pagado,9158
167277,Mayo 2024,420,Pagado,9158
167278,Junio 2024,420,Pagado,9158
167279,Julio 2024,420,Pagado,9158
167280,Agosto 2024,420,Pagado,9158
167281,Setiembre 2024,420,Pagado,9158
167282,Octubre 2024,420,Vencido,9158
167283,Noviembre 2024,420,Pagado,9158
167284,Diciembre 2024,420,Pagado,9158
167285,Marzo 2024,420,Pagado,9049
167286,Abril 2024,420,Pagado,9049
167287,Mayo 2024,420,Pagado,9049
167288,Junio 2024,420,Pagado,9049
167289,Julio 2024,420,Pagado,9049
167290,Agosto 2024,420,Pagado,9049
167291,Setiembre 2024,420,Pagado,9049
167292,Octubre 2024,420,Pagado,9049
167293,Noviembre 2024,420,Pagado,9049
167294,Diciembre 2024,420,Pagado,9049
167295,Marzo 2024,420,Pagado,9178
167296,Abril 2024,420,Pagado,9178
167297,Mayo 2024,420,Pagado,9178
167298,Junio 2024,420,Pagado,9178
167299,Julio 2024,420,Pagado,9178
167300,Agosto 2024,420,Pagado,9178
167301,Setiembre 2024,420,Pagado,9178
167302,Octubre 2024,420,Pagado,9178
167303,Noviembre 2024,420,Pagado,9178
167304,Diciembre 2024,420,Pagado,9178
167305,Marzo 2024,420,Pagado,9332
167306,Abril 2024,420,Pagado,9332
167307,Mayo 2024,420,Pagado,9332
167308,Junio 2024,420,Pagado,9332
167309,Julio 2024,420,Pagado,9332
167310,Agosto 2024,420,Pagado,9332
167311,Setiembre 2024,420,Pagado,9332
167312,Octubre 2024,420,Pagado,9332
167313,Noviembre 2024,420,Pagado,9332
167314,Diciembre 2024,420,Pagado,9332
167315,Marzo 2024,420,Pagado,9030
167316,Abril 2024,420,Pagado,9030
167317,Mayo 2024,420,Pagado,9030
167318,Junio 2024,420,Pagado,9030
167319,Julio 2024,420,Pagado,9030
167320,Agosto 2024,420,Pagado,9030
167321,Setiembre 2024,420,Pagado,9030
167322,Octubre 2024,420,Pagado,9030
167323,Noviembre 2024,420,Pagado,9030
167324,Diciembre 2024,420,Pagado,9030
167325,Marzo 2024,420,Pagado,9051
167326,Abril 2024,420,Pagado,9051
167327,Mayo 2024,420,Pagado,9051
167328,Junio 2024,420,Pagado,9051
167329,Julio 2024,420,Pagado,9051
167330,Agosto 2024,420,Pagado,9051
167331,Setiembre 2024,420,Pagado,9051
167332,Octubre 2024,420,Pagado,9051
167333,Noviembre 2024,420,Pagado,9051
167334,Diciembre 2024,420,Pagado,9051
167335,Marzo 2024,420,Pagado,8977
167336,Abril 2024,420,Pagado,8977
167337,Mayo 2024,420,Pagado,8977
167338,Junio 2024,420,Pagado,8977
167339,Julio 2024,420,Pagado,8977
167340,Agosto 2024,420,Pagado,8977
167341,Setiembre 2024,420,Pagado,8977
167342,Octubre 2024,420,Pagado,8977
167343,Noviembre 2024,420,Pagado,8977
167344,Diciembre 2024,420,Pagado,8977
167345,Marzo 2024,420,Pagado,9012
167346,Abril 2024,420,Pagado,9012
167347,Mayo 2024,420,Pagado,9012
167348,Junio 2024,420,Pagado,9012
167349,Julio 2024,420,Pagado,9012
167350,Agosto 2024,420,Pagado,9012
167351,Setiembre 2024,420,Pagado,9012
167352,Octubre 2024,420,Pagado,9012
167353,Noviembre 2024,420,Pagado,9012
167354,Diciembre 2024,420,Pagado,9012
167355,Marzo 2024,420,Pagado,9314
167356,Abril 2024,420,Pagado,9314
167357,Mayo 2024,420,Pagado,9314
167358,Junio 2024,420,Pagado,9314
167359,Julio 2024,420,Pagado,9314
167360,Agosto 2024,420,Pagado,9314
167361,Setiembre 2024,420,Pagado,9314
167362,Octubre 2024,420,Pagado,9314
167363,Noviembre 2024,420,Pagado,9314
167364,Diciembre 2024,420,Pagado,9314
167365,Marzo 2024,420,Pagado,9024
167366,Abril 2024,420,Pagado,9024
167367,Mayo 2024,420,Pagado,9024
167368,Junio 2024,420,Pagado,9024
167369,Julio 2024,420,Pagado,9024
167370,Agosto 2024,420,Pagado,9024
167371,Setiembre 2024,420,Pagado,9024
167372,Octubre 2024,420,Pagado,9024
167373,Noviembre 2024,420,Pagado,9024
167374,Diciembre 2024,420,Pagado,9024
167375,Marzo 2024,420,Pagado,9093
167376,Abril 2024,420,Pagado,9093
167377,Mayo 2024,420,Pagado,9093
167378,Junio 2024,420,Pagado,9093
167379,Julio 2024,420,Pagado,9093
167380,Agosto 2024,420,Pagado,9093
167381,Setiembre 2024,420,Pagado,9093
167382,Octubre 2024,420,Pagado,9093
167383,Noviembre 2024,420,Pagado,9093
167384,Diciembre 2024,420,Pagado,9093
167385,Marzo 2024,420,Pagado,9315
167386,Abril 2024,420,Pagado,9315
167387,Mayo 2024,420,Pagado,9315
167388,Junio 2024,420,Pagado,9315
167389,Julio 2024,420,Pagado,9315
167390,Agosto 2024,420,Pagado,9315
167391,Setiembre 2024,420,Pagado,9315
167392,Octubre 2024,420,Pagado,9315
167393,Noviembre 2024,420,Pagado,9315
167394,Diciembre 2024,420,Pagado,9315
167395,Marzo 2024,420,Pagado,9142
167396,Abril 2024,420,Pagado,9142
167397,Mayo 2024,420,Pagado,9142
167398,Junio 2024,420,Pagado,9142
167399,Julio 2024,420,Pagado,9142
167400,Agosto 2024,420,Pagado,9142
167401,Setiembre 2024,420,Pagado,9142
167402,Octubre 2024,420,Pagado,9142
167403,Noviembre 2024,420,Pagado,9142
167404,Diciembre 2024,420,Pagado,9142
167405,Marzo 2024,420,Pagado,9217
167406,Abril 2024,420,Pagado,9217
167407,Mayo 2024,420,Pagado,9217
167408,Junio 2024,420,Pagado,9217
167409,Julio 2024,420,Pagado,9217
167410,Agosto 2024,420,Pagado,9217
167411,Setiembre 2024,420,Pagado,9217
167412,Octubre 2024,420,Pagado,9217
167413,Noviembre 2024,420,Pagado,9217
167414,Diciembre 2024,420,Pagado,9217
167415,Marzo 2024,420,Pagado,9126
167416,Abril 2024,420,Pagado,9126
167417,Mayo 2024,420,Pagado,9126
167418,Junio 2024,420,Pagado,9126
167419,Julio 2024,420,Pagado,9126
167420,Agosto 2024,420,Pagado,9126
167421,Setiembre 2024,420,Pagado,9126
167422,Octubre 2024,420,Pagado,9126
167423,Noviembre 2024,420,Vencido,9126
167424,Diciembre 2024,420,Pagado,9126
167425,Marzo 2024,420,Pagado,9070
167426,Abril 2024,420,Pagado,9070
167427,Mayo 2024,420,Pagado,9070
167428,Junio 2024,420,Pagado,9070
167429,Julio 2024,420,Pagado,9070
167430,Agosto 2024,420,Pagado,9070
167431,Setiembre 2024,420,Pagado,9070
167432,Octubre 2024,420,Pagado,9070
167433,Noviembre 2024,420,Pagado,9070
167434,Diciembre 2024,420,Pagado,9070
167435,Marzo 2024,420,Pagado,9313
167436,Abril 2024,420,Pagado,9313
167437,Mayo 2024,420,Pagado,9313
167438,Junio 2024,420,Pagado,9313
167439,Julio 2024,420,Pagado,9313
167440,Agosto 2024,420,Vencido,9313
167441,Setiembre 2024,420,Pagado,9313
167442,Octubre 2024,420,Pagado,9313
167443,Noviembre 2024,420,Pagado,9313
167444,Diciembre 2024,420,Pagado,9313
167445,Marzo 2024,420,Pagado,9180
167446,Abril 2024,420,Pagado,9180
167447,Mayo 2024,420,Pagado,9180
167448,Junio 2024,420,Pagado,9180
167449,Julio 2024,420,Pagado,9180
167450,Agosto 2024,420,Pagado,9180
167451,Setiembre 2024,420,Pagado,9180
167452,Octubre 2024,420,Pagado,9180
167453,Noviembre 2024,420,Pagado,9180
167454,Diciembre 2024,420,Pagado,9180
167455,Marzo 2024,420,Pagado,9005
167456,Abril 2024,420,Pagado,9005
167457,Mayo 2024,420,Pagado,9005
167458,Junio 2024,420,Pagado,9005
167459,Julio 2024,420,Pagado,9005
167460,Agosto 2024,420,Pagado,9005
167461,Setiembre 2024,420,Pagado,9005
167462,Octubre 2024,420,Pagado,9005
167463,Noviembre 2024,420,Pagado,9005
167464,Diciembre 2024,420,Pagado,9005
167465,Marzo 2024,420,Pagado,9244
167466,Abril 2024,420,Pagado,9244
167467,Mayo 2024,420,Pagado,9244
167468,Junio 2024,420,Pagado,9244
167469,Julio 2024,420,Pagado,9244
167470,Agosto 2024,420,Pagado,9244
167471,Setiembre 2024,420,Pagado,9244
167472,Octubre 2024,420,Pagado,9244
167473,Noviembre 2024,420,Pagado,9244
167474,Diciembre 2024,420,Pagado,9244
167475,Marzo 2024,420,Pagado,9091
167476,Abril 2024,420,Pagado,9091
167477,Mayo 2024,420,Pagado,9091
167478,Junio 2024,420,Pagado,9091
167479,Julio 2024,420,Pagado,9091
167480,Agosto 2024,420,Pagado,9091
167481,Setiembre 2024,420,Pagado,9091
167482,Octubre 2024,420,Pagado,9091
167483,Noviembre 2024,420,Pagado,9091
167484,Diciembre 2024,420,Pagado,9091
167485,Marzo 2024,420,Pagado,9327
167486,Abril 2024,420,Pagado,9327
167487,Mayo 2024,420,Pagado,9327
167488,Junio 2024,420,Pagado,9327
167489,Julio 2024,420,Pagado,9327
167490,Agosto 2024,420,Pagado,9327
167491,Setiembre 2024,420,Pagado,9327
167492,Octubre 2024,420,Pagado,9327
167493,Noviembre 2024,420,Pagado,9327
167494,Diciembre 2024,420,Pagado,9327
167495,Marzo 2024,420,Pagado,8986
167496,Abril 2024,420,Pagado,8986
167497,Mayo 2024,420,Pagado,8986
167498,Junio 2024,420,Pagado,8986
167499,Julio 2024,420,Pagado,8986
167500,Agosto 2024,420,Pagado,8986
167501,Setiembre 2024,420,Pagado,8986
167502,Octubre 2024,420,Pagado,8986
167503,Noviembre 2024,420,Pagado,8986
167504,Diciembre 2024,420,Pagado,8986
167505,Marzo 2024,420,Pagado,9316
167506,Abril 2024,420,Pagado,9316
167507,Mayo 2024,420,Pagado,9316
167508,Junio 2024,420,Pagado,9316
167509,Julio 2024,420,Pagado,9316
167510,Agosto 2024,420,Pagado,9316
167511,Setiembre 2024,420,Pagado,9316
167512,Octubre 2024,420,Pagado,9316
167513,Noviembre 2024,420,Pagado,9316
167514,Diciembre 2024,420,Pagado,9316
167515,Marzo 2024,420,Pagado,9116
167516,Abril 2024,420,Pagado,9116
167517,Mayo 2024,420,Pagado,9116
167518,Junio 2024,420,Pagado,9116
167519,Julio 2024,420,Pagado,9116
167520,Agosto 2024,420,Pagado,9116
167521,Setiembre 2024,420,Pagado,9116
167522,Octubre 2024,420,Pagado,9116
167523,Noviembre 2024,420,Pagado,9116
167524,Diciembre 2024,420,Pagado,9116
167525,Marzo 2024,420,Pagado,8979
167526,Abril 2024,420,Pagado,8979
167527,Mayo 2024,420,Pagado,8979
167528,Junio 2024,420,Pagado,8979
167529,Julio 2024,420,Pagado,8979
167530,Agosto 2024,420,Pagado,8979
167531,Setiembre 2024,420,Pagado,8979
167532,Octubre 2024,420,Pagado,8979
167533,Noviembre 2024,420,Pagado,8979
167534,Diciembre 2024,420,Pagado,8979
167535,Marzo 2024,420,Pagado,8994
167536,Abril 2024,420,Pagado,8994
167537,Mayo 2024,420,Pagado,8994
167538,Junio 2024,420,Pagado,8994
167539,Julio 2024,420,Pagado,8994
167540,Agosto 2024,420,Pagado,8994
167541,Setiembre 2024,420,Pagado,8994
167542,Octubre 2024,420,Pagado,8994
167543,Noviembre 2024,420,Pagado,8994
167544,Diciembre 2024,420,Pagado,8994
167545,Marzo 2024,420,Pagado,9247
167546,Abril 2024,420,Pagado,9247
167547,Mayo 2024,420,Pagado,9247
167548,Junio 2024,420,Pagado,9247
167549,Julio 2024,420,Pagado,9247
167550,Agosto 2024,420,Pagado,9247
167551,Setiembre 2024,420,Pagado,9247
167552,Octubre 2024,420,Pagado,9247
167553,Noviembre 2024,420,Pagado,9247
167554,Diciembre 2024,420,Pagado,9247
167555,Marzo 2024,420,Pagado,9206
167556,Abril 2024,420,Pagado,9206
167557,Mayo 2024,420,Pagado,9206
167558,Junio 2024,420,Vencido,9206
167559,Julio 2024,420,Pagado,9206
167560,Agosto 2024,420,Pagado,9206
167561,Setiembre 2024,420,Pagado,9206
167562,Octubre 2024,420,Pagado,9206
167563,Noviembre 2024,420,Pagado,9206
167564,Diciembre 2024,420,Pagado,9206
167565,Marzo 2024,420,Pagado,9118
167566,Abril 2024,420,Pagado,9118
167567,Mayo 2024,420,Pagado,9118
167568,Junio 2024,420,Pagado,9118
167569,Julio 2024,420,Pagado,9118
167570,Agosto 2024,420,Pagado,9118
167571,Setiembre 2024,420,Pagado,9118
167572,Octubre 2024,420,Pagado,9118
167573,Noviembre 2024,420,Pagado,9118
167574,Diciembre 2024,420,Pagado,9118
167575,Marzo 2024,420,Pagado,8980
167576,Abril 2024,420,Pagado,8980
167577,Mayo 2024,420,Pagado,8980
167578,Junio 2024,420,Pagado,8980
167579,Julio 2024,420,Pagado,8980
167580,Agosto 2024,420,Pagado,8980
167581,Setiembre 2024,420,Pagado,8980
167582,Octubre 2024,420,Pagado,8980
167583,Noviembre 2024,420,Pagado,8980
167584,Diciembre 2024,420,Pagado,8980
167585,Marzo 2024,420,Pagado,9326
167586,Abril 2024,420,Pagado,9326
167587,Mayo 2024,420,Pagado,9326
167588,Junio 2024,420,Pagado,9326
167589,Julio 2024,420,Pagado,9326
167590,Agosto 2024,420,Pagado,9326
167591,Setiembre 2024,420,Pagado,9326
167592,Octubre 2024,420,Pagado,9326
167593,Noviembre 2024,420,Pagado,9326
167594,Diciembre 2024,420,Pagado,9326
167595,Marzo 2024,420,Pagado,9312
167596,Abril 2024,420,Pagado,9312
167597,Mayo 2024,420,Pagado,9312
167598,Junio 2024,420,Pagado,9312
167599,Julio 2024,420,Pagado,9312
167600,Agosto 2024,420,Pagado,9312
167601,Setiembre 2024,420,Pagado,9312
167602,Octubre 2024,420,Pagado,9312
167603,Noviembre 2024,420,Pagado,9312
167604,Diciembre 2024,420,Pagado,9312
167605,Marzo 2024,420,Pagado,8956
167606,Abril 2024,420,Pagado,8956
167607,Mayo 2024,420,Pagado,8956
167608,Junio 2024,420,Pagado,8956
167609,Julio 2024,420,Pagado,8956
167610,Agosto 2024,420,Pagado,8956
167611,Setiembre 2024,420,Pagado,8956
167612,Octubre 2024,420,Pagado,8956
167613,Noviembre 2024,420,Pagado,8956
167614,Diciembre 2024,420,Pagado,8956
167615,Marzo 2024,420,Pagado,9269
167616,Abril 2024,420,Pagado,9269
167617,Mayo 2024,420,Pagado,9269
167618,Junio 2024,420,Pagado,9269
167619,Julio 2024,420,Pagado,9269
167620,Agosto 2024,420,Pagado,9269
167621,Setiembre 2024,420,Pagado,9269
167622,Octubre 2024,420,Pagado,9269
167623,Noviembre 2024,420,Pagado,9269
167624,Diciembre 2024,420,Pagado,9269
167625,Marzo 2024,420,Pagado,9261
167626,Abril 2024,420,Pagado,9261
167627,Mayo 2024,420,Pagado,9261
167628,Junio 2024,420,Pagado,9261
167629,Julio 2024,420,Pagado,9261
167630,Agosto 2024,420,Pagado,9261
167631,Setiembre 2024,420,Pagado,9261
167632,Octubre 2024,420,Pagado,9261
167633,Noviembre 2024,420,Pagado,9261
167634,Diciembre 2024,420,Pagado,9261
167635,Marzo 2024,420,Pagado,8967
167636,Abril 2024,420,Pagado,8967
167637,Mayo 2024,420,Pagado,8967
167638,Junio 2024,420,Pagado,8967
167639,Julio 2024,420,Pagado,8967
167640,Agosto 2024,420,Pagado,8967
167641,Setiembre 2024,420,Pagado,8967
167642,Octubre 2024,420,Pagado,8967
167643,Noviembre 2024,420,Pagado,8967
167644,Diciembre 2024,420,Pagado,8967
167645,Marzo 2024,420,Pagado,9023
167646,Abril 2024,420,Pagado,9023
167647,Mayo 2024,420,Pagado,9023
167648,Junio 2024,420,Pagado,9023
167649,Julio 2024,420,Pagado,9023
167650,Agosto 2024,420,Pagado,9023
167651,Setiembre 2024,420,Pagado,9023
167652,Octubre 2024,420,Pagado,9023
167653,Noviembre 2024,420,Pagado,9023
167654,Diciembre 2024,420,Pagado,9023
167655,Marzo 2024,420,Pagado,9097
167656,Abril 2024,420,Pagado,9097
167657,Mayo 2024,420,Vencido,9097
167658,Junio 2024,420,Pagado,9097
167659,Julio 2024,420,Pagado,9097
167660,Agosto 2024,420,Pagado,9097
167661,Setiembre 2024,420,Pagado,9097
167662,Octubre 2024,420,Pagado,9097
167663,Noviembre 2024,420,Pagado,9097
167664,Diciembre 2024,420,Pagado,9097
167665,Marzo 2024,420,Pagado,9098
167666,Abril 2024,420,Pagado,9098
167667,Mayo 2024,420,Pagado,9098
167668,Junio 2024,420,Pagado,9098
167669,Julio 2024,420,Pagado,9098
167670,Agosto 2024,420,Pagado,9098
167671,Setiembre 2024,420,Pagado,9098
167672,Octubre 2024,420,Pagado,9098
167673,Noviembre 2024,420,Pagado,9098
167674,Diciembre 2024,420,Pagado,9098
167675,Marzo 2025,350,Pagado,9204
167676,Abril 2025,350,Pagado,9204
167677,Mayo 2025,350,Pagado,9204
167678,Junio 2025,350,Pagado,9204
167679,Julio 2025,350,Pagado,9204
167680,Agosto 2025,350,Pagado,9204
167681,Setiembre 2025,350,Pagado,9204
167682,Octubre 2025,350,Pagado,9204
167683,Noviembre 2025,350,Pagado,9204
167684,Diciembre 2025,350,Pagado,9204
167685,Marzo 2025,350,Pagado,8970
167686,Abril 2025,350,Pagado,8970
167687,Mayo 2025,350,Pagado,8970
167688,Junio 2025,350,Pagado,8970
167689,Julio 2025,350,Pagado,8970
167690,Agosto 2025,350,Pagado,8970
167691,Setiembre 2025,350,Pagado,8970
167692,Octubre 2025,350,Pagado,8970
167693,Noviembre 2025,350,Pagado,8970
167694,Diciembre 2025,350,Pagado,8970
167695,Marzo 2025,350,Pagado,8981
167696,Abril 2025,350,Pagado,8981
167697,Mayo 2025,350,Pagado,8981
167698,Junio 2025,350,Pagado,8981
167699,Julio 2025,350,Pagado,8981
167700,Agosto 2025,350,Pagado,8981
167701,Setiembre 2025,350,Pagado,8981
167702,Octubre 2025,350,Pagado,8981
167703,Noviembre 2025,350,Pagado,8981
167704,Diciembre 2025,350,Pagado,8981
167705,Marzo 2025,350,Pagado,8973
167706,Abril 2025,350,Pagado,8973
167707,Mayo 2025,350,Pagado,8973
167708,Junio 2025,350,Pagado,8973
167709,Julio 2025,350,Pagado,8973
167710,Agosto 2025,350,Pagado,8973
167711,Setiembre 2025,350,Pagado,8973
167712,Octubre 2025,350,Pagado,8973
167713,Noviembre 2025,350,Pagado,8973
167714,Diciembre 2025,350,Pagado,8973
167715,Marzo 2025,350,Pagado,9116
167716,Abril 2025,350,Pagado,9116
